journey_id,touchpoints,n_touches,converted,revenue,journey_days,first_channel,last_channel
3393,"[np.str_('Affiliate'), np.str_('Meta Ads'), np.str_('YouTube')]",3,True,1536.14,1,Affiliate,YouTube
3394,"[np.str_('YouTube'), np.str_('Programmatic Display'), np.str_('YouTube')]",3,False,0.0,3,YouTube,YouTube
3395,"[np.str_('Google Search'), np.str_('YouTube'), np.str_('Google Search'), np.str_('Affiliate')]",4,False,0.0,1,Google Search,Affiliate
3396,"[np.str_('YouTube'), np.str_('Affiliate')]",2,False,0.0,30,YouTube,Affiliate
3397,"[np.str_('Meta Ads'), np.str_('Google Search'), np.str_('Meta Ads'), np.str_('Google Search'), np.str_('Google Search')]",5,True,2555.81,1,Meta Ads,Google Search
3398,[np.str_('Google Search')],1,True,907.28,0,Google Search,Google Search
3399,"[np.str_('YouTube'), np.str_('Meta Ads')]",2,False,0.0,7,YouTube,Meta Ads
3400,[np.str_('Programmatic Display')],1,False,0.0,7,Programmatic Display,Programmatic Display
3401,"[np.str_('Affiliate'), np.str_('Meta Ads'), np.str_('Affiliate')]",3,False,0.0,0,Affiliate,Affiliate
3402,[np.str_('YouTube')],1,False,0.0,1,YouTube,YouTube
3403,[np.str_('Programmatic Display')],1,False,0.0,1,Programmatic Display,Programmatic Display
3404,"[np.str_('Meta Ads'), np.str_('Programmatic Display')]",2,False,0.0,7,Meta Ads,Programmatic Display
3405,"[np.str_('YouTube'), np.str_('Affiliate')]",2,False,0.0,3,YouTube,Affiliate
3406,"[np.str_('Affiliate'), np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Google Search')]",4,True,1268.24,14,Affiliate,Google Search
3407,[np.str_('Programmatic Display')],1,True,2383.62,7,Programmatic Display,Programmatic Display
3408,"[np.str_('Affiliate'), np.str_('YouTube'), np.str_('Meta Ads'), np.str_('Google Search')]",4,True,2485.71,0,Affiliate,Google Search
3409,[np.str_('Meta Ads')],1,False,0.0,7,Meta Ads,Meta Ads
3410,"[np.str_('Google Search'), np.str_('Affiliate')]",2,True,2327.47,30,Google Search,Affiliate
3411,[np.str_('Programmatic Display')],1,False,0.0,0,Programmatic Display,Programmatic Display
3412,"[np.str_('Programmatic Display'), np.str_('Programmatic Display'), np.str_('Google Search'), np.str_('Affiliate')]",4,True,1457.24,0,Programmatic Display,Affiliate
3413,"[np.str_('Programmatic Display'), np.str_('YouTube')]",2,False,0.0,7,Programmatic Display,YouTube
3414,"[np.str_('Google Search'), np.str_('Programmatic Display')]",2,True,2447.26,3,Google Search,Programmatic Display
3415,"[np.str_('Meta Ads'), np.str_('YouTube'), np.str_('Meta Ads'), np.str_('Google Search')]",4,False,0.0,30,Meta Ads,Google Search
3416,"[np.str_('Programmatic Display'), np.str_('Programmatic Display'), np.str_('Meta Ads')]",3,True,956.21,0,Programmatic Display,Meta Ads
3417,"[np.str_('Google Search'), np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Meta Ads')]",4,False,0.0,7,Google Search,Meta Ads
3418,"[np.str_('YouTube'), np.str_('YouTube'), np.str_('Google Search')]",3,False,0.0,1,YouTube,Google Search
3419,"[np.str_('Programmatic Display'), np.str_('Programmatic Display'), np.str_('YouTube'), np.str_('Affiliate')]",4,False,0.0,0,Programmatic Display,Affiliate
3420,"[np.str_('Meta Ads'), np.str_('YouTube'), np.str_('Programmatic Display'), np.str_('Programmatic Display'), np.str_('Affiliate')]",5,False,0.0,0,Meta Ads,Affiliate
3421,[np.str_('Meta Ads')],1,False,0.0,3,Meta Ads,Meta Ads
3422,"[np.str_('Programmatic Display'), np.str_('YouTube')]",2,False,0.0,30,Programmatic Display,YouTube
3423,"[np.str_('YouTube'), np.str_('Meta Ads'), np.str_('Google Search')]",3,False,0.0,0,YouTube,Google Search
3424,"[np.str_('Affiliate'), np.str_('Meta Ads')]",2,True,1266.35,14,Affiliate,Meta Ads
3425,"[np.str_('YouTube'), np.str_('YouTube'), np.str_('Programmatic Display'), np.str_('Meta Ads')]",4,False,0.0,3,YouTube,Meta Ads
3426,"[np.str_('Programmatic Display'), np.str_('Meta Ads'), np.str_('Google Search'), np.str_('Affiliate')]",4,False,0.0,0,Programmatic Display,Affiliate
3427,"[np.str_('Programmatic Display'), np.str_('Google Search'), np.str_('Meta Ads'), np.str_('Affiliate')]",4,False,0.0,1,Programmatic Display,Affiliate
3428,[np.str_('Meta Ads')],1,False,0.0,1,Meta Ads,Meta Ads
3429,"[np.str_('YouTube'), np.str_('Programmatic Display')]",2,False,0.0,0,YouTube,Programmatic Display
3430,"[np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Programmatic Display')]",3,False,0.0,3,Meta Ads,Programmatic Display
3431,"[np.str_('Google Search'), np.str_('Google Search')]",2,True,1088.75,7,Google Search,Google Search
3432,"[np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Meta Ads')]",3,False,0.0,1,Meta Ads,Meta Ads
3433,"[np.str_('Programmatic Display'), np.str_('Google Search'), np.str_('Meta Ads'), np.str_('Affiliate')]",4,False,0.0,30,Programmatic Display,Affiliate
3434,"[np.str_('Programmatic Display'), np.str_('Google Search')]",2,False,0.0,3,Programmatic Display,Google Search
3435,"[np.str_('YouTube'), np.str_('Programmatic Display')]",2,False,0.0,1,YouTube,Programmatic Display
3436,"[np.str_('YouTube'), np.str_('Affiliate')]",2,False,0.0,14,YouTube,Affiliate
3437,"[np.str_('Google Search'), np.str_('Affiliate')]",2,True,2669.55,1,Google Search,Affiliate
3438,"[np.str_('Affiliate'), np.str_('Google Search')]",2,False,0.0,14,Affiliate,Google Search
3439,"[np.str_('YouTube'), np.str_('Affiliate')]",2,True,1628.12,7,YouTube,Affiliate
3440,"[np.str_('Programmatic Display'), np.str_('Affiliate')]",2,False,0.0,14,Programmatic Display,Affiliate
3441,"[np.str_('Google Search'), np.str_('Affiliate')]",2,True,1405.85,1,Google Search,Affiliate
3442,"[np.str_('YouTube'), np.str_('Affiliate'), np.str_('Affiliate')]",3,False,0.0,0,YouTube,Affiliate
3443,"[np.str_('YouTube'), np.str_('Google Search')]",2,False,0.0,0,YouTube,Google Search
3444,"[np.str_('YouTube'), np.str_('Affiliate')]",2,False,0.0,3,YouTube,Affiliate
3445,"[np.str_('Programmatic Display'), np.str_('Affiliate'), np.str_('Meta Ads')]",3,False,0.0,3,Programmatic Display,Meta Ads
3446,"[np.str_('Meta Ads'), np.str_('Google Search'), np.str_('YouTube'), np.str_('Google Search')]",4,False,0.0,3,Meta Ads,Google Search
3447,"[np.str_('Meta Ads'), np.str_('Google Search')]",2,False,0.0,14,Meta Ads,Google Search
3448,"[np.str_('Programmatic Display'), np.str_('YouTube'), np.str_('Programmatic Display'), np.str_('Affiliate')]",4,False,0.0,14,Programmatic Display,Affiliate
3449,"[np.str_('Programmatic Display'), np.str_('Meta Ads'), np.str_('Google Search')]",3,True,2728.92,3,Programmatic Display,Google Search
3450,"[np.str_('Google Search'), np.str_('Affiliate')]",2,False,0.0,1,Google Search,Affiliate
3451,"[np.str_('YouTube'), np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Google Search')]",4,True,2405.44,1,YouTube,Google Search
3452,"[np.str_('YouTube'), np.str_('Meta Ads'), np.str_('Affiliate')]",3,False,0.0,14,YouTube,Affiliate
3453,"[np.str_('Meta Ads'), np.str_('Google Search'), np.str_('Google Search'), np.str_('Google Search'), np.str_('Google Search')]",5,True,1922.34,3,Meta Ads,Google Search
3454,"[np.str_('YouTube'), np.str_('YouTube'), np.str_('Google Search')]",3,False,0.0,0,YouTube,Google Search
3455,"[np.str_('Google Search'), np.str_('Affiliate')]",2,True,1569.45,0,Google Search,Affiliate
3456,[np.str_('YouTube')],1,False,0.0,7,YouTube,YouTube
3457,"[np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Google Search')]",3,False,0.0,0,Meta Ads,Google Search
3458,"[np.str_('Programmatic Display'), np.str_('Programmatic Display'), np.str_('YouTube'), np.str_('Google Search')]",4,False,0.0,7,Programmatic Display,Google Search
3459,"[np.str_('Affiliate'), np.str_('Google Search')]",2,True,1957.35,7,Affiliate,Google Search
3460,"[np.str_('Programmatic Display'), np.str_('Meta Ads'), np.str_('Google Search'), np.str_('Meta Ads'), np.str_('Affiliate')]",5,True,1200.77,3,Programmatic Display,Affiliate
3461,"[np.str_('Meta Ads'), np.str_('Meta Ads')]",2,True,1242.47,1,Meta Ads,Meta Ads
3462,[np.str_('Meta Ads')],1,False,0.0,7,Meta Ads,Meta Ads
3463,"[np.str_('Programmatic Display'), np.str_('YouTube'), np.str_('YouTube')]",3,False,0.0,3,Programmatic Display,YouTube
3464,"[np.str_('Google Search'), np.str_('Google Search')]",2,False,0.0,7,Google Search,Google Search
3465,[np.str_('Affiliate')],1,False,0.0,14,Affiliate,Affiliate
3466,"[np.str_('YouTube'), np.str_('Affiliate')]",2,True,1242.12,3,YouTube,Affiliate
3467,"[np.str_('YouTube'), np.str_('YouTube'), np.str_('Google Search')]",3,False,0.0,3,YouTube,Google Search
3468,[np.str_('Affiliate')],1,True,1802.93,7,Affiliate,Affiliate
3469,"[np.str_('YouTube'), np.str_('Programmatic Display'), np.str_('YouTube')]",3,False,0.0,3,YouTube,YouTube
3470,[np.str_('Meta Ads')],1,False,0.0,7,Meta Ads,Meta Ads
3471,"[np.str_('Meta Ads'), np.str_('Google Search')]",2,True,1120.51,0,Meta Ads,Google Search
3472,"[np.str_('Google Search'), np.str_('Google Search'), np.str_('Affiliate')]",3,False,0.0,1,Google Search,Affiliate
3473,"[np.str_('Programmatic Display'), np.str_('Meta Ads')]",2,True,887.91,3,Programmatic Display,Meta Ads
3474,"[np.str_('Meta Ads'), np.str_('Programmatic Display'), np.str_('Google Search'), np.str_('YouTube'), np.str_('Meta Ads')]",5,False,0.0,1,Meta Ads,Meta Ads
3475,"[np.str_('YouTube'), np.str_('Affiliate')]",2,False,0.0,1,YouTube,Affiliate
3476,"[np.str_('Google Search'), np.str_('Affiliate')]",2,False,0.0,14,Google Search,Affiliate
3477,"[np.str_('Meta Ads'), np.str_('Google Search')]",2,True,1606.43,3,Meta Ads,Google Search
3478,"[np.str_('Affiliate'), np.str_('Programmatic Display'), np.str_('YouTube'), np.str_('Affiliate'), np.str_('Meta Ads')]",5,True,2630.56,0,Affiliate,Meta Ads
3479,[np.str_('Google Search')],1,False,0.0,1,Google Search,Google Search
3480,"[np.str_('Affiliate'), np.str_('Meta Ads')]",2,False,0.0,0,Affiliate,Meta Ads
3481,"[np.str_('Affiliate'), np.str_('Affiliate')]",2,False,0.0,3,Affiliate,Affiliate
3482,"[np.str_('Meta Ads'), np.str_('Google Search'), np.str_('YouTube'), np.str_('Google Search')]",4,False,0.0,14,Meta Ads,Google Search
3483,"[np.str_('Affiliate'), np.str_('Programmatic Display'), np.str_('Google Search'), np.str_('Programmatic Display'), np.str_('Affiliate')]",5,True,1933.89,30,Affiliate,Affiliate
3484,"[np.str_('Google Search'), np.str_('Google Search')]",2,True,1508.35,0,Google Search,Google Search
3485,[np.str_('YouTube')],1,False,0.0,0,YouTube,YouTube
3486,"[np.str_('YouTube'), np.str_('Meta Ads')]",2,False,0.0,3,YouTube,Meta Ads
3487,"[np.str_('YouTube'), np.str_('Meta Ads')]",2,False,0.0,0,YouTube,Meta Ads
3488,"[np.str_('YouTube'), np.str_('Google Search')]",2,False,0.0,3,YouTube,Google Search
3489,[np.str_('Programmatic Display')],1,False,0.0,7,Programmatic Display,Programmatic Display
3490,"[np.str_('Programmatic Display'), np.str_('Google Search'), np.str_('YouTube'), np.str_('Google Search')]",4,True,2244.11,1,Programmatic Display,Google Search
3491,"[np.str_('YouTube'), np.str_('YouTube'), np.str_('Meta Ads'), np.str_('Affiliate')]",4,True,1566.53,3,YouTube,Affiliate
3492,"[np.str_('Meta Ads'), np.str_('Google Search')]",2,False,0.0,3,Meta Ads,Google Search
3493,"[np.str_('Google Search'), np.str_('Affiliate')]",2,True,2603.31,7,Google Search,Affiliate
3494,"[np.str_('Meta Ads'), np.str_('YouTube'), np.str_('Meta Ads'), np.str_('Google Search'), np.str_('Programmatic Display')]",5,False,0.0,14,Meta Ads,Programmatic Display
3495,"[np.str_('Programmatic Display'), np.str_('YouTube')]",2,False,0.0,30,Programmatic Display,YouTube
3496,"[np.str_('Programmatic Display'), np.str_('YouTube'), np.str_('YouTube')]",3,False,0.0,1,Programmatic Display,YouTube
3497,"[np.str_('Programmatic Display'), np.str_('Google Search')]",2,False,0.0,0,Programmatic Display,Google Search
3498,"[np.str_('Google Search'), np.str_('Affiliate')]",2,False,0.0,1,Google Search,Affiliate
3499,"[np.str_('YouTube'), np.str_('Meta Ads'), np.str_('Programmatic Display'), np.str_('Google Search'), np.str_('Google Search')]",5,False,0.0,3,YouTube,Google Search
3500,"[np.str_('Programmatic Display'), np.str_('YouTube'), np.str_('YouTube'), np.str_('YouTube'), np.str_('Affiliate')]",5,True,1138.46,1,Programmatic Display,Affiliate
3501,[np.str_('Google Search')],1,False,0.0,7,Google Search,Google Search
3502,"[np.str_('Meta Ads'), np.str_('Affiliate'), np.str_('YouTube'), np.str_('Meta Ads'), np.str_('Affiliate')]",5,True,3065.19,3,Meta Ads,Affiliate
3503,"[np.str_('Meta Ads'), np.str_('Affiliate')]",2,True,1923.04,14,Meta Ads,Affiliate
3504,"[np.str_('Meta Ads'), np.str_('YouTube'), np.str_('Meta Ads'), np.str_('Affiliate')]",4,False,0.0,1,Meta Ads,Affiliate
3505,"[np.str_('Affiliate'), np.str_('YouTube')]",2,False,0.0,0,Affiliate,YouTube
3506,[np.str_('YouTube')],1,False,0.0,0,YouTube,YouTube
3507,"[np.str_('Affiliate'), np.str_('YouTube'), np.str_('YouTube'), np.str_('Meta Ads')]",4,False,0.0,14,Affiliate,Meta Ads
3508,[np.str_('YouTube')],1,False,0.0,7,YouTube,YouTube
3509,[np.str_('Programmatic Display')],1,False,0.0,1,Programmatic Display,Programmatic Display
3510,"[np.str_('YouTube'), np.str_('Programmatic Display'), np.str_('Google Search'), np.str_('Google Search')]",4,False,0.0,7,YouTube,Google Search
3511,"[np.str_('Programmatic Display'), np.str_('Google Search'), np.str_('Google Search'), np.str_('Affiliate')]",4,False,0.0,0,Programmatic Display,Affiliate
3512,"[np.str_('Meta Ads'), np.str_('Google Search')]",2,False,0.0,3,Meta Ads,Google Search
3513,"[np.str_('Google Search'), np.str_('Affiliate')]",2,False,0.0,0,Google Search,Affiliate
3514,"[np.str_('YouTube'), np.str_('Meta Ads')]",2,False,0.0,1,YouTube,Meta Ads
3515,"[np.str_('YouTube'), np.str_('YouTube')]",2,True,2452.91,3,YouTube,YouTube
3516,"[np.str_('Programmatic Display'), np.str_('Affiliate'), np.str_('Google Search')]",3,False,0.0,30,Programmatic Display,Google Search
3517,"[np.str_('Meta Ads'), np.str_('Affiliate'), np.str_('Google Search'), np.str_('Google Search')]",4,True,1697.11,1,Meta Ads,Google Search
3518,"[np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('YouTube')]",3,True,2894.23,30,Meta Ads,YouTube
3519,"[np.str_('Google Search'), np.str_('Meta Ads'), np.str_('YouTube'), np.str_('Meta Ads'), np.str_('Google Search')]",5,False,0.0,0,Google Search,Google Search
3520,"[np.str_('Affiliate'), np.str_('YouTube'), np.str_('YouTube'), np.str_('YouTube'), np.str_('YouTube')]",5,False,0.0,1,Affiliate,YouTube
3521,"[np.str_('Programmatic Display'), np.str_('Programmatic Display')]",2,True,1028.46,14,Programmatic Display,Programmatic Display
3522,"[np.str_('Google Search'), np.str_('YouTube'), np.str_('Google Search'), np.str_('Affiliate')]",4,True,2248.02,0,Google Search,Affiliate
3523,"[np.str_('Affiliate'), np.str_('Google Search')]",2,False,0.0,1,Affiliate,Google Search
3524,"[np.str_('Meta Ads'), np.str_('Meta Ads')]",2,False,0.0,14,Meta Ads,Meta Ads
3525,[np.str_('Affiliate')],1,True,2303.21,3,Affiliate,Affiliate
3526,"[np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Programmatic Display'), np.str_('Google Search')]",4,True,2708.29,0,Meta Ads,Google Search
3527,"[np.str_('Programmatic Display'), np.str_('YouTube')]",2,True,1869.52,7,Programmatic Display,YouTube
3528,"[np.str_('Affiliate'), np.str_('Programmatic Display'), np.str_('Google Search'), np.str_('Affiliate')]",4,True,2488.13,30,Affiliate,Affiliate
3529,"[np.str_('YouTube'), np.str_('YouTube'), np.str_('Affiliate')]",3,False,0.0,7,YouTube,Affiliate
3530,"[np.str_('YouTube'), np.str_('Affiliate'), np.str_('Meta Ads')]",3,True,1563.62,14,YouTube,Meta Ads
3531,"[np.str_('Programmatic Display'), np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Google Search')]",4,False,0.0,3,Programmatic Display,Google Search
3532,"[np.str_('Meta Ads'), np.str_('Meta Ads'), np.str_('Google Search')]",3,True,1233.38,0,Meta Ads,Google Search
3533,"[np.str_('Google Search'), np.str_('Google Search'), np.str_('YouTube')]",3,False,0.0,7,Google Search,YouTube
3534,"[np.str_('Affiliate'), np.str_('Google Search')]",2,True,1394.46,30,Affiliate,Google Search
3535,"[np.str_('Google Search'), np.str_('Google Search'), np.str_('YouTube'), np.str_('Affiliate'), np.str_('Meta Ads')]",5,False,0.0,1,Google Search,Meta Ads
3536,"[np.str_('Google Search'), np.str_('Google Search')]",2,False,0.0,3,Google Search,Google Search
3537,"[np.str_('Programmatic Display'), np.str_('Google Search'), np.str_('YouTube'), np.str_('Affiliate')]",4,True,3030.68,7,Programmatic Display,Affiliate
3538,"[np.str_('Affiliate'), np.str_('Google Search')]",2,True,1051.5,14,Affiliate,Google Search
3539,"[np.str_('YouTube'), np.str_('YouTube')]",2,False,0.0,0,YouTube,YouTube
3540,"[np.str_('Affiliate'), np.str_('Meta Ads'), np.str_('YouTube')]",3,False,0.0,7,Affiliate,YouTube
3541,"[np.str_('Meta Ads'), np.str_('Google Search')]",2,False,0.0,0,Meta Ads,Google Search
3542,"[np.str_('YouTube'), np.str_('YouTube')]",2,True,1697.72,3,YouTube,YouTube
3543,"[np.str_('Programmatic Display'), np.str_('Programmatic Display'), np.str_('Google Search')]",3,True,2015.63,14,Programmatic Display,Google Search
3544,[np.str_('YouTube')],1,True,1889.96,1,YouTube,YouTube
3545,"[np.str_('YouTube'), np.str_('Meta Ads'), np.str_('YouTube'), np.str_('Affiliate')]",4,False,0.0,0,YouTube,Affiliate
3546,"[np.str_('Programmatic Display'), np.str_('Google Search'), np.str_('YouTube'), np.str_('Meta Ads'), np.str_('YouTube')]",5,False,0.0,1,Programmatic Display,YouTube
3547,"[np.str_('YouTube'), np.str_('Google Search'), np.str_('Google Search')]",3,False,0.0,1,YouTube,Google Search
3548,[np.str_('YouTube')],1,True,1664.09,1,YouTube,YouTube
3549,"[np.str_('YouTube'), np.str_('Google Search'), np.str_('Affiliate')]",3,False,0.0,30,YouTube,Affiliate
3550,"[np.str_('Google Search'), np.str_('YouTube'), np.str_('Google Search'), np.str_('Programmatic Display')]",4,True,2125.92,1,Google Search,Programmatic Display
3551,"[np.str_('Programmatic Display'), np.str_('Google Search'), np.str_('Affiliate')]",3,False,0.0,3,Programmatic Display,Affiliate
3552,"[np.str_('Programmatic Display'), np.str_('YouTube'), np.str_('YouTube'), np.str_('Google Search')]",4,True,2253.67,3,Programmatic Display,Google Search
3553,"[np.str_('Programmatic Display'), np.str_('YouTube'), np.str_('Affiliate')]",3,True,1426.98,0,Programmatic Display,Affiliate
3554,[np.str_('YouTube')],1,True,1217.2,7,YouTube,YouTube
3555,[np.str_('Programmatic Display')],1,False,0.0,7,Programmatic Display,Programmatic Display
3556,"[np.str_('Affiliate'), np.str_('Google Search')]",2,True,2689.09,14,Affiliate,Google Search
3557,"[np.str_('Meta Ads'), np.str_('Meta Ads')]",2,True,1231.29,3,Meta Ads,Meta Ads
3558,"[np.str_('YouTube'), np.str_('Programmatic Display'), np.str_('Meta Ads'), np.str_('Affiliate')]",4,False,0.0,7,YouTube,Affiliate
3559,[np.str_('Programmatic Display')],1,False,0.0,0,Programmatic Display,Programmatic Display
3560,[np.str_('Meta Ads')],1,False,0.0,1,Meta Ads,Meta Ads
3561,"[np.str_('Affiliate'), np.str_('Meta Ads'), np.str_('Meta Ads')]",3,True,940.72,1,Affiliate,Meta Ads
3562,"[np.str_('Google Search'), np.str_('Google Search')]",2,False,0.0,3,Google Search,Google Search
3563,"[np.str_('Programmatic Display'), np.str_('Meta Ads')]",2,False,0.0,7,Programmatic Display,Meta Ads
3564,"[np.str_('Google Search'), np.str_('Google Search')]",2,False,0.0,14,Google Search,Google Search
3565,[np.str_('Programmatic Display')],1,False,0.0,7,Programmatic Display,Programmatic Display
