date,channel,spend,impressions,clicks,conversions,revenue,ctr,cvr,cpc,roas,cost_per_conversion,seasonality_factor,day_of_week,month,year,week_number,is_weekend,anomaly_type
2023-10-06,YouTube,3177.7,14299,259,4,7902.24,0.01811,0.01544,12.27,2.487,794.43,1.35,Friday,10,2023,40,0,None
2023-10-06,Affiliate,2827.42,113096,3008,167,379379.96,0.0266,0.05552,0.94,134.179,16.93,1.35,Friday,10,2023,40,0,None
2023-10-07,Google Search,7246.74,3542,172,6,7697.86,0.04856,0.03488,42.13,1.062,1207.79,1.35,Saturday,10,2023,40,1,None
2023-10-07,Meta Ads,3555.26,6983,172,5,7324.28,0.02463,0.02907,20.67,2.06,711.05,1.35,Saturday,10,2023,40,1,None
2023-10-07,Programmatic Display,2370.58,55313,329,3,4535.67,0.00595,0.00912,7.21,1.913,790.19,1.35,Saturday,10,2023,40,1,None
2023-10-07,YouTube,2492.07,11214,109,1,1010.07,0.00972,0.00917,22.86,0.405,2492.07,1.35,Saturday,10,2023,40,1,None
2023-10-07,Affiliate,1171.76,46870,1213,60,65704.36,0.02588,0.04946,0.97,56.073,19.53,1.35,Saturday,10,2023,40,1,None
2023-10-08,Google Search,7248.35,3543,171,7,5833.37,0.04826,0.04094,42.39,0.805,1035.48,1.35,Sunday,10,2023,40,1,None
2023-10-08,Meta Ads,4866.61,9559,358,6,13001.91,0.03745,0.01676,13.59,2.672,811.1,1.35,Sunday,10,2023,40,1,None
2023-10-08,Programmatic Display,3341.66,77972,333,2,3491.2,0.00427,0.00601,10.04,1.045,1670.83,1.35,Sunday,10,2023,40,1,None
2023-10-08,YouTube,2087.52,9393,89,2,2384.17,0.00948,0.02247,23.46,1.142,1043.76,1.35,Sunday,10,2023,40,1,None
2023-10-08,Affiliate,1948.58,77943,2281,151,266206.09,0.02926,0.0662,0.85,136.615,12.9,1.35,Sunday,10,2023,40,1,None
2023-10-09,Google Search,7785.88,3806,263,8,15487.26,0.0691,0.03042,29.6,1.989,973.24,1.35,Monday,10,2023,41,0,None
2023-10-09,Meta Ads,7487.52,14707,270,6,6090.76,0.01836,0.02222,27.73,0.813,1247.92,1.35,Monday,10,2023,41,0,None
2023-10-09,Programmatic Display,4328.58,101000,433,4,9945.71,0.00429,0.00924,10.0,2.298,1082.15,1.35,Monday,10,2023,41,0,None
2023-10-09,YouTube,3823.29,17204,145,1,1145.22,0.00843,0.0069,26.37,0.3,3823.29,1.35,Monday,10,2023,41,0,None
2023-10-09,Affiliate,2288.43,91537,2781,184,369073.51,0.03038,0.06616,0.82,161.278,12.44,1.35,Monday,10,2023,41,0,None
2023-10-10,Google Search,8997.02,4398,190,11,11178.31,0.0432,0.05789,47.35,1.242,817.91,1.35,Tuesday,10,2023,41,0,None
2023-10-10,Meta Ads,3937.53,7734,174,4,5437.24,0.0225,0.02299,22.63,1.381,984.38,1.35,Tuesday,10,2023,41,0,None
2023-10-10,Programmatic Display,3601.8,84042,554,5,12020.3,0.00659,0.00903,6.5,3.337,720.36,1.35,Tuesday,10,2023,41,0,None
2023-10-10,YouTube,2004.28,9019,135,3,2650.71,0.01497,0.02222,14.85,1.323,668.09,1.35,Tuesday,10,2023,41,0,None
2023-10-10,Affiliate,2457.37,98294,2022,140,334080.95,0.02057,0.06924,1.22,135.951,17.55,1.35,Tuesday,10,2023,41,0,None
2023-10-11,Google Search,9212.37,4503,188,10,15995.04,0.04175,0.05319,49.0,1.736,921.24,1.35,Wednesday,10,2023,41,0,None
2023-10-11,Meta Ads,4128.46,8109,165,2,3552.6,0.02035,0.01212,25.02,0.861,2064.23,1.35,Wednesday,10,2023,41,0,None
2023-10-11,Programmatic Display,4807.51,112175,794,10,18465.61,0.00708,0.01259,6.05,3.841,480.75,1.35,Wednesday,10,2023,41,0,None
2023-10-11,YouTube,1985.52,8934,141,2,4718.13,0.01578,0.01418,14.08,2.376,992.76,1.35,Wednesday,10,2023,41,0,None
2023-10-11,Affiliate,1759.86,70394,1417,109,108047.02,0.02013,0.07692,1.24,61.395,16.15,1.35,Wednesday,10,2023,41,0,None
2023-10-12,Google Search,5579.47,2727,172,7,6006.69,0.06307,0.0407,32.44,1.077,797.07,1.35,Thursday,10,2023,41,0,None
2023-10-12,Meta Ads,4947.12,9717,313,9,17881.19,0.03221,0.02875,15.81,3.614,549.68,1.35,Thursday,10,2023,41,0,None
2023-10-12,Programmatic Display,3489.44,81420,643,6,4898.94,0.0079,0.00933,5.43,1.404,581.57,1.35,Thursday,10,2023,41,0,None
2023-10-12,YouTube,2343.17,10544,157,1,2403.71,0.01489,0.00637,14.92,1.026,2343.17,1.35,Thursday,10,2023,41,0,None
2023-10-12,Affiliate,2094.76,83790,3200,208,391997.94,0.03819,0.065,0.65,187.132,10.07,1.35,Thursday,10,2023,41,0,None
2023-10-13,Google Search,8828.96,4316,342,17,36053.75,0.07924,0.04971,25.82,4.084,519.35,1.35,Friday,10,2023,41,0,None
2023-10-13,Meta Ads,8434.31,16567,432,11,18656.23,0.02608,0.02546,19.52,2.212,766.76,1.35,Friday,10,2023,41,0,None
2023-10-13,Programmatic Display,2421.08,56491,403,2,3620.73,0.00713,0.00496,6.01,1.495,1210.54,1.35,Friday,10,2023,41,0,None
2023-10-13,YouTube,3617.59,16279,163,3,5508.17,0.01001,0.0184,22.19,1.523,1205.86,1.35,Friday,10,2023,41,0,None
2023-10-13,Affiliate,2686.76,107470,5030,279,371831.11,0.0468,0.05547,0.53,138.394,9.63,1.35,Friday,10,2023,41,0,None
2023-10-14,Google Search,6468.58,3162,164,9,19157.3,0.05187,0.05488,39.44,2.962,718.73,1.35,Saturday,10,2023,41,1,None
2023-10-14,Meta Ads,6006.87,11799,347,7,15406.72,0.02941,0.02017,17.31,2.565,858.12,1.35,Saturday,10,2023,41,1,None
2023-10-14,Programmatic Display,1915.12,44686,278,3,5506.9,0.00622,0.01079,6.89,2.875,638.37,1.35,Saturday,10,2023,41,1,None
2023-10-14,YouTube,3506.2,15777,224,3,2459.39,0.0142,0.01339,15.65,0.701,1168.73,1.35,Saturday,10,2023,41,1,None
2023-10-14,Affiliate,2027.57,81102,3012,128,127738.55,0.03714,0.0425,0.67,63.001,15.84,1.35,Saturday,10,2023,41,1,None
2023-10-15,Google Search,6556.46,3205,138,5,8711.74,0.04306,0.03623,47.51,1.329,1311.29,1.35,Sunday,10,2023,41,1,None
2023-10-15,Meta Ads,3931.86,7723,261,7,13185.6,0.0338,0.02682,15.06,3.354,561.69,1.35,Sunday,10,2023,41,1,None
2023-10-15,Programmatic Display,483.97,11292,5,0,0.0,0.00044,0.0,96.79,0.0,0.0,1.35,Sunday,10,2023,41,1,Budget Crash
2023-10-15,YouTube,2739.48,12327,148,2,2606.62,0.01201,0.01351,18.51,0.952,1369.74,1.35,Sunday,10,2023,41,1,None
2023-10-15,Affiliate,1719.71,68788,3393,150,357645.76,0.04933,0.04421,0.51,207.968,11.46,1.35,Sunday,10,2023,41,1,None
2023-10-16,Google Search,11247.48,5498,358,14,18367.58,0.06511,0.03911,31.42,1.633,803.39,1.35,Monday,10,2023,42,0,None
2023-10-16,Meta Ads,6455.59,12680,373,7,9966.8,0.02942,0.01877,17.31,1.544,922.23,1.35,Monday,10,2023,42,0,None
2023-10-16,Programmatic Display,2742.44,63990,347,2,3359.97,0.00542,0.00576,7.9,1.225,1371.22,1.35,Monday,10,2023,42,0,None
2023-10-16,YouTube,3190.63,14357,134,3,4570.33,0.00933,0.02239,23.81,1.432,1063.54,1.35,Monday,10,2023,42,0,None
2023-10-16,Affiliate,1962.29,78491,2639,181,177863.35,0.03362,0.06859,0.74,90.641,10.84,1.35,Monday,10,2023,42,0,None
2023-10-17,Google Search,10664.89,5213,252,8,10701.58,0.04834,0.03175,42.32,1.003,1333.11,1.35,Tuesday,10,2023,42,0,None
2023-10-17,Meta Ads,7883.79,15486,386,10,24203.12,0.02493,0.02591,20.42,3.07,788.38,1.35,Tuesday,10,2023,42,0,None
2023-10-17,Programmatic Display,3756.84,87659,502,2,2671.03,0.00573,0.00398,7.48,0.711,1878.42,1.35,Tuesday,10,2023,42,0,None
2023-10-17,YouTube,3450.99,15529,296,6,12703.81,0.01906,0.02027,11.66,3.681,575.17,1.35,Tuesday,10,2023,42,0,None
2023-10-17,Affiliate,2070.83,82833,2810,140,232196.67,0.03392,0.04982,0.74,112.127,14.79,1.35,Tuesday,10,2023,42,0,None
2023-10-18,Google Search,5434.08,2656,145,7,14931.83,0.05459,0.04828,37.48,2.748,776.3,1.35,Wednesday,10,2023,42,0,None
2023-10-18,Meta Ads,7688.2,15101,303,6,9592.42,0.02006,0.0198,25.37,1.248,1281.37,1.35,Wednesday,10,2023,42,0,None
2023-10-18,Programmatic Display,3453.45,80580,402,5,5919.99,0.00499,0.01244,8.59,1.714,690.69,1.35,Wednesday,10,2023,42,0,None
2023-10-18,YouTube,3891.44,17511,155,2,3987.36,0.00885,0.0129,25.11,1.025,1945.72,1.35,Wednesday,10,2023,42,0,None
2023-10-18,Affiliate,2342.72,93708,4507,248,441412.58,0.0481,0.05503,0.52,188.419,9.45,1.35,Wednesday,10,2023,42,0,None
2023-10-19,Google Search,10009.22,4893,335,11,14247.19,0.06847,0.03284,29.88,1.423,909.93,1.35,Thursday,10,2023,42,0,None
2023-10-19,Meta Ads,4504.56,8848,341,8,13744.4,0.03854,0.02346,13.21,3.051,563.07,1.35,Thursday,10,2023,42,0,None
2023-10-19,Programmatic Display,4070.37,94975,510,5,12380.93,0.00537,0.0098,7.98,3.042,814.07,1.35,Thursday,10,2023,42,0,None
2023-10-19,YouTube,5032.65,22646,287,7,10547.85,0.01267,0.02439,17.54,2.096,718.95,1.35,Thursday,10,2023,42,0,None
2023-10-19,Affiliate,2512.47,100498,4875,242,500558.28,0.04851,0.04964,0.52,199.23,10.38,1.35,Thursday,10,2023,42,0,None
2023-10-20,Google Search,8572.39,4190,278,11,17799.82,0.06635,0.03957,30.84,2.076,779.31,1.35,Friday,10,2023,42,0,None
2023-10-20,Meta Ads,6310.04,12394,247,8,13355.96,0.01993,0.03239,25.55,2.117,788.75,1.35,Friday,10,2023,42,0,None
2023-10-20,Programmatic Display,4267.21,99568,502,5,8619.49,0.00504,0.00996,8.5,2.02,853.44,1.35,Friday,10,2023,42,0,None
2023-10-20,YouTube,3184.31,14329,199,2,2028.86,0.01389,0.01005,16.0,0.637,1592.15,1.35,Friday,10,2023,42,0,None
2023-10-20,Affiliate,3504.06,140162,6625,434,914693.53,0.04727,0.06551,0.53,261.038,8.07,1.35,Friday,10,2023,42,0,None
2023-10-21,Google Search,6075.29,2970,216,12,13112.76,0.07273,0.05556,28.13,2.158,506.27,1.35,Saturday,10,2023,42,1,None
2023-10-21,Meta Ads,3814.85,7493,118,1,1265.66,0.01575,0.00847,32.33,0.332,3814.85,1.35,Saturday,10,2023,42,1,None
2023-10-21,Programmatic Display,2409.07,56211,392,4,3239.24,0.00697,0.0102,6.15,1.345,602.27,1.35,Saturday,10,2023,42,1,None
2023-10-21,YouTube,2367.56,10654,174,3,6115.2,0.01633,0.01724,13.61,2.583,789.19,1.35,Saturday,10,2023,42,1,None
2023-10-21,Affiliate,1041.34,41653,1850,140,115723.1,0.04441,0.07568,0.56,111.129,7.44,1.35,Saturday,10,2023,42,1,None
2023-10-22,Google Search,7469.61,3651,253,14,27349.43,0.0693,0.05534,29.52,3.661,533.54,1.35,Sunday,10,2023,42,1,None
2023-10-22,Meta Ads,4541.86,8921,232,6,9658.65,0.02601,0.02586,19.58,2.127,756.98,1.35,Sunday,10,2023,42,1,None
2023-10-22,Programmatic Display,3653.47,85247,593,6,14070.96,0.00696,0.01012,6.16,3.851,608.91,1.35,Sunday,10,2023,42,1,None
2023-10-22,YouTube,3067.94,13805,177,1,1360.01,0.01282,0.00565,17.33,0.443,3067.94,1.35,Sunday,10,2023,42,1,None
2023-10-22,Affiliate,1780.47,71218,3346,257,381500.94,0.04698,0.07681,0.53,214.27,6.93,1.35,Sunday,10,2023,42,1,None
2023-10-23,Google Search,11445.92,5595,388,17,17142.65,0.06935,0.04381,29.5,1.498,673.29,1.35,Monday,10,2023,43,0,None
2023-10-23,Meta Ads,8466.59,16630,257,4,6574.29,0.01545,0.01556,32.94,0.776,2116.65,1.35,Monday,10,2023,43,0,None
2023-10-23,Programmatic Display,4487.58,104710,678,8,15973.53,0.00648,0.0118,6.62,3.559,560.95,1.35,Monday,10,2023,43,0,None
2023-10-23,YouTube,3351.04,15079,156,2,1743.94,0.01035,0.01282,21.48,0.52,1675.52,1.35,Monday,10,2023,43,0,None
2023-10-23,Affiliate,2746.5,109860,3199,226,306518.38,0.02912,0.07065,0.86,111.603,12.15,1.35,Monday,10,2023,43,0,None
2023-10-24,Google Search,6874.04,3360,195,8,15748.5,0.05804,0.04103,35.25,2.291,859.26,1.35,Tuesday,10,2023,43,0,None
2023-10-24,Meta Ads,6417.48,12605,203,4,5104.91,0.0161,0.0197,31.61,0.795,1604.37,1.35,Tuesday,10,2023,43,0,None
2023-10-24,Programmatic Display,2938.33,68560,433,3,6069.3,0.00632,0.00693,6.79,2.066,979.44,1.35,Tuesday,10,2023,43,0,None
2023-10-24,YouTube,2768.88,12459,180,1,935.64,0.01445,0.00556,15.38,0.338,2768.88,1.35,Tuesday,10,2023,43,0,None
2023-10-24,Affiliate,2206.02,88240,4005,277,509294.72,0.04539,0.06916,0.55,230.866,7.96,1.35,Tuesday,10,2023,43,0,None
2023-10-25,Google Search,9915.78,4847,236,10,17330.31,0.04869,0.04237,42.02,1.748,991.58,1.35,Wednesday,10,2023,43,0,None
2023-10-25,Meta Ads,6423.08,12616,465,14,33653.59,0.03686,0.03011,13.81,5.239,458.79,1.35,Wednesday,10,2023,43,0,None
2023-10-25,Programmatic Display,2979.25,69515,380,5,8293.91,0.00547,0.01316,7.84,2.784,595.85,1.35,Wednesday,10,2023,43,0,None
2023-10-25,YouTube,3961.3,17825,177,2,2500.55,0.00993,0.0113,22.38,0.631,1980.65,1.35,Wednesday,10,2023,43,0,None
2023-10-25,Affiliate,1996.58,79863,2478,154,149362.17,0.03103,0.06215,0.81,74.809,12.96,1.35,Wednesday,10,2023,43,0,None
2023-10-26,Google Search,10453.8,5110,247,13,24018.56,0.04834,0.05263,42.32,2.298,804.14,1.35,Thursday,10,2023,43,0,None
2023-10-26,Meta Ads,5418.84,10644,410,12,13843.7,0.03852,0.02927,13.22,2.555,451.57,1.35,Thursday,10,2023,43,0,None
2023-10-26,Programmatic Display,3719.43,86786,451,5,7285.2,0.0052,0.01109,8.25,1.959,743.89,1.35,Thursday,10,2023,43,0,None
2023-10-26,YouTube,2717.79,12230,241,3,4750.94,0.01971,0.01245,11.28,1.748,905.93,1.35,Thursday,10,2023,43,0,None
2023-10-26,Affiliate,2878.44,115137,2504,200,415816.83,0.02175,0.07987,1.15,144.459,14.39,1.35,Thursday,10,2023,43,0,None
2023-10-27,Google Search,10138.38,4956,367,12,16693.85,0.07405,0.0327,27.63,1.647,844.86,1.35,Friday,10,2023,43,0,None
2023-10-27,Meta Ads,7801.52,15324,557,16,26946.25,0.03635,0.02873,14.01,3.454,487.6,1.35,Friday,10,2023,43,0,None
2023-10-27,Programmatic Display,5054.49,117938,468,3,4976.34,0.00397,0.00641,10.8,0.985,1684.83,1.35,Friday,10,2023,43,0,None
2023-10-27,YouTube,3557.76,16009,278,3,2655.33,0.01737,0.01079,12.8,0.746,1185.92,1.35,Friday,10,2023,43,0,None
2023-10-27,Affiliate,3211.94,128477,3520,238,356062.64,0.0274,0.06761,0.91,110.856,13.5,1.35,Friday,10,2023,43,0,None
2023-10-28,Google Search,8168.47,3993,245,13,30565.92,0.06136,0.05306,33.34,3.742,628.34,1.35,Saturday,10,2023,43,1,None
2023-10-28,Meta Ads,3656.26,7181,206,7,17483.55,0.02869,0.03398,17.75,4.782,522.32,1.35,Saturday,10,2023,43,1,None
2023-10-28,Programmatic Display,6288.46,146730,778,7,5868.58,0.0053,0.009,8.08,0.933,898.35,1.35,Saturday,10,2023,43,1,Budget Spike
2023-10-28,YouTube,3243.21,14594,214,3,3252.39,0.01466,0.01402,15.16,1.003,1081.07,1.35,Saturday,10,2023,43,1,None
2023-10-28,Affiliate,1713.29,68531,2415,111,215412.93,0.03524,0.04596,0.71,125.73,15.44,1.35,Saturday,10,2023,43,1,None
2023-10-29,Google Search,6113.76,2988,175,5,9084.55,0.05857,0.02857,34.94,1.486,1222.75,1.35,Sunday,10,2023,43,1,None
2023-10-29,Meta Ads,3900.91,7662,220,5,7414.05,0.02871,0.02273,17.73,1.901,780.18,1.35,Sunday,10,2023,43,1,None
2023-10-29,Programmatic Display,4198.05,97954,433,5,7675.37,0.00442,0.01155,9.7,1.828,839.61,1.35,Sunday,10,2023,43,1,None
2023-10-29,YouTube,2915.35,13119,150,2,2607.58,0.01143,0.01333,19.44,0.894,1457.68,1.35,Sunday,10,2023,43,1,None
2023-10-29,Affiliate,2020.4,80815,1618,111,121102.56,0.02002,0.0686,1.25,59.94,18.2,1.35,Sunday,10,2023,43,1,None
2023-10-30,Google Search,5780.28,2825,118,6,12103.84,0.04177,0.05085,48.99,2.094,963.38,1.35,Monday,10,2023,44,0,None
2023-10-30,Meta Ads,4997.74,9816,257,7,7341.84,0.02618,0.02724,19.45,1.469,713.96,1.35,Monday,10,2023,44,0,None
2023-10-30,Programmatic Display,3142.48,73324,539,6,8285.46,0.00735,0.01113,5.83,2.637,523.75,1.35,Monday,10,2023,44,0,None
2023-10-30,YouTube,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,Monday,10,2023,44,0,Zero Traffic
2023-10-30,Affiliate,3000.68,120027,4075,275,633268.96,0.03395,0.06748,0.74,211.042,10.91,1.35,Monday,10,2023,44,0,None
2023-10-31,Google Search,6808.94,3328,241,14,32149.99,0.07242,0.05809,28.25,4.722,486.35,1.35,Tuesday,10,2023,44,0,None
2023-10-31,Meta Ads,5398.08,10603,397,10,8095.73,0.03744,0.02519,13.6,1.5,539.81,1.35,Tuesday,10,2023,44,0,None
2023-10-31,Programmatic Display,2960.9,69087,332,3,2621.33,0.00481,0.00904,8.92,0.885,986.97,1.35,Tuesday,10,2023,44,0,None
2023-10-31,YouTube,3038.84,13674,190,3,7275.7,0.01389,0.01579,15.99,2.394,1012.95,1.35,Tuesday,10,2023,44,0,None
2023-10-31,Affiliate,1689.08,67563,2843,177,421142.38,0.04208,0.06226,0.59,249.333,9.54,1.35,Tuesday,10,2023,44,0,None
2023-11-01,Google Search,8435.1,4123,212,7,12079.92,0.05142,0.03302,39.79,1.432,1205.01,1.6,Wednesday,11,2023,44,0,None
2023-11-01,Meta Ads,7326.83,14391,467,12,13455.95,0.03245,0.0257,15.69,1.837,610.57,1.6,Wednesday,11,2023,44,0,None
2023-11-01,Programmatic Display,4758.26,111025,512,5,11982.42,0.00461,0.00977,9.29,2.518,951.65,1.6,Wednesday,11,2023,44,0,None
2023-11-01,YouTube,4955.61,22300,301,7,6724.1,0.0135,0.02326,16.46,1.357,707.94,1.6,Wednesday,11,2023,44,0,None
2023-11-01,Affiliate,3936.35,157453,5125,295,554072.91,0.03255,0.05756,0.77,140.758,13.34,1.6,Wednesday,11,2023,44,0,None
2023-11-02,Google Search,11691.12,5715,364,12,16657.37,0.06369,0.03297,32.12,1.425,974.26,1.6,Thursday,11,2023,44,0,None
2023-11-02,Meta Ads,5807.31,11407,212,3,4798.27,0.01859,0.01415,27.39,0.826,1935.77,1.6,Thursday,11,2023,44,0,None
2023-11-02,Programmatic Display,6134.7,143142,1106,13,24488.72,0.00773,0.01175,5.55,3.992,471.9,1.6,Thursday,11,2023,44,0,None
2023-11-02,YouTube,4895.49,22029,396,4,7896.77,0.01798,0.0101,12.36,1.613,1223.87,1.6,Thursday,11,2023,44,0,None
2023-11-02,Affiliate,2888.37,115534,3490,226,523120.42,0.03021,0.06476,0.83,181.113,12.78,1.6,Thursday,11,2023,44,0,None
2023-11-03,Google Search,9403.41,4597,195,6,8677.53,0.04242,0.03077,48.22,0.923,1567.23,1.6,Friday,11,2023,44,0,None
2023-11-03,Meta Ads,6801.65,13360,448,7,8231.37,0.03353,0.01562,15.18,1.21,971.66,1.6,Friday,11,2023,44,0,None
2023-11-03,Programmatic Display,3844.68,89709,692,9,9964.02,0.00771,0.01301,5.56,2.592,427.19,1.6,Friday,11,2023,44,0,None
2023-11-03,YouTube,3729.34,16782,293,5,5086.72,0.01746,0.01706,12.73,1.364,745.87,1.6,Friday,11,2023,44,0,None
2023-11-03,Affiliate,3122.33,124893,4362,234,283430.12,0.03493,0.05365,0.72,90.775,13.34,1.6,Friday,11,2023,44,0,None
2023-11-04,Google Search,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,Saturday,11,2023,44,1,Zero Traffic
2023-11-04,Meta Ads,4140.78,8133,222,4,8213.15,0.0273,0.01802,18.65,1.983,1035.19,1.6,Saturday,11,2023,44,1,None
2023-11-04,Programmatic Display,4384.02,102293,768,4,9882.28,0.00751,0.00521,5.71,2.254,1096.01,1.6,Saturday,11,2023,44,1,None
2023-11-04,YouTube,4098.83,18444,189,3,2764.67,0.01025,0.01587,21.69,0.675,1366.28,1.6,Saturday,11,2023,44,1,None
2023-11-04,Affiliate,1994.22,79768,2520,134,242822.03,0.03159,0.05317,0.79,121.763,14.88,1.6,Saturday,11,2023,44,1,None
2023-11-05,Google Search,8333.43,4074,276,9,17371.56,0.06775,0.03261,30.19,2.085,925.94,1.6,Sunday,11,2023,44,1,None
2023-11-05,Meta Ads,4211.56,8272,317,4,6176.89,0.03832,0.01262,13.29,1.467,1052.89,1.6,Sunday,11,2023,44,1,None
2023-11-05,Programmatic Display,2315.39,54025,197,1,1942.85,0.00365,0.00508,11.75,0.839,2315.39,1.6,Sunday,11,2023,44,1,None
2023-11-05,YouTube,2799.54,12597,189,2,2576.92,0.015,0.01058,14.81,0.92,1399.77,1.6,Sunday,11,2023,44,1,None
2023-11-05,Affiliate,1336.09,53443,1971,153,173267.93,0.03688,0.07763,0.68,129.683,8.73,1.6,Sunday,11,2023,44,1,None
2023-11-06,Google Search,10122.25,4948,308,11,13709.69,0.06225,0.03571,32.86,1.354,920.2,1.6,Monday,11,2023,45,0,None
2023-11-06,Meta Ads,5256.03,10324,211,6,12783.05,0.02044,0.02844,24.91,2.432,876.0,1.6,Monday,11,2023,45,0,None
2023-11-06,Programmatic Display,4458.3,104027,513,3,4430.56,0.00493,0.00585,8.69,0.994,1486.1,1.6,Monday,11,2023,45,0,None
2023-11-06,YouTube,3815.76,17170,142,2,4387.55,0.00827,0.01408,26.87,1.15,1907.88,1.6,Monday,11,2023,45,0,None
2023-11-06,Affiliate,2942.55,117702,3362,174,252521.4,0.02856,0.05175,0.88,85.817,16.91,1.6,Monday,11,2023,45,0,None
2023-11-07,Google Search,11710.42,5725,422,18,31291.76,0.07371,0.04265,27.75,2.672,650.58,1.6,Tuesday,11,2023,45,0,None
2023-11-07,Meta Ads,6051.15,11886,336,10,21272.46,0.02827,0.02976,18.01,3.515,605.11,1.6,Tuesday,11,2023,45,0,None
2023-11-07,Programmatic Display,4061.65,94771,366,1,1566.54,0.00386,0.00273,11.1,0.386,4061.65,1.6,Tuesday,11,2023,45,0,None
2023-11-07,YouTube,3641.01,16384,168,3,3714.55,0.01025,0.01786,21.67,1.02,1213.67,1.6,Tuesday,11,2023,45,0,None
2023-11-07,Affiliate,2120.44,84817,2388,111,224373.44,0.02815,0.04648,0.89,105.815,19.1,1.6,Tuesday,11,2023,45,0,None
2023-11-08,Google Search,9288.81,4541,311,16,16561.09,0.06849,0.05145,29.87,1.783,580.55,1.6,Wednesday,11,2023,45,0,None
2023-11-08,Meta Ads,9201.77,18074,327,5,10359.38,0.01809,0.01529,28.14,1.126,1840.35,1.6,Wednesday,11,2023,45,0,None
2023-11-08,Programmatic Display,4830.58,112713,758,8,15734.59,0.00673,0.01055,6.37,3.257,603.82,1.6,Wednesday,11,2023,45,0,None
2023-11-08,YouTube,6591.81,29663,540,10,12511.29,0.0182,0.01852,12.21,1.898,659.18,1.6,Wednesday,11,2023,45,0,Budget Spike
2023-11-08,Affiliate,3022.08,120883,3530,146,348315.78,0.0292,0.04136,0.86,115.257,20.7,1.6,Wednesday,11,2023,45,0,None
2023-11-09,Google Search,8600.44,4204,205,7,8488.31,0.04876,0.03415,41.95,0.987,1228.63,1.6,Thursday,11,2023,45,0,None
2023-11-09,Meta Ads,9092.5,17860,524,17,17845.31,0.02934,0.03244,17.35,1.963,534.85,1.6,Thursday,11,2023,45,0,None
2023-11-09,Programmatic Display,6488.74,151404,1200,8,16817.95,0.00793,0.00667,5.41,2.592,811.09,1.6,Thursday,11,2023,45,0,None
2023-11-09,YouTube,3270.06,14715,192,4,6360.98,0.01305,0.02083,17.03,1.945,817.51,1.6,Thursday,11,2023,45,0,None
2023-11-09,Affiliate,2666.61,106664,4359,337,580317.44,0.04087,0.07731,0.61,217.623,7.91,1.6,Thursday,11,2023,45,0,None
2023-11-10,Google Search,12067.1,5899,285,12,10008.24,0.04831,0.04211,42.34,0.829,1005.59,1.6,Friday,11,2023,45,0,None
2023-11-10,Meta Ads,5910.07,11609,323,8,18990.22,0.02782,0.02477,18.3,3.213,738.76,1.6,Friday,11,2023,45,0,None
2023-11-10,Programmatic Display,5268.36,122928,940,12,13680.18,0.00765,0.01277,5.6,2.597,439.03,1.6,Friday,11,2023,45,0,None
2023-11-10,YouTube,2909.13,13091,220,4,9907.4,0.01681,0.01818,13.22,3.406,727.28,1.6,Friday,11,2023,45,0,None
2023-11-10,Affiliate,3151.97,126078,5654,283,600360.06,0.04485,0.05005,0.56,190.471,11.14,1.6,Friday,11,2023,45,0,None
2023-11-11,Google Search,10159.19,4966,271,10,18818.34,0.05457,0.0369,37.49,1.852,1015.92,1.6,Saturday,11,2023,45,1,None
2023-11-11,Meta Ads,7092.2,13931,278,6,12874.73,0.01996,0.02158,25.51,1.815,1182.03,1.6,Saturday,11,2023,45,1,None
2023-11-11,Programmatic Display,3966.79,92558,467,6,6458.18,0.00505,0.01285,8.49,1.628,661.13,1.6,Saturday,11,2023,45,1,None
2023-11-11,YouTube,4402.09,19809,162,3,3649.26,0.00818,0.01852,27.17,0.829,1467.36,1.6,Saturday,11,2023,45,1,None
2023-11-11,Affiliate,2658.76,106350,3065,209,208201.57,0.02882,0.06819,0.87,78.308,12.72,1.6,Saturday,11,2023,45,1,None
2023-11-12,Google Search,6396.02,3126,171,8,13251.32,0.0547,0.04678,37.4,2.072,799.5,1.6,Sunday,11,2023,45,1,None
2023-11-12,Meta Ads,5827.11,11446,194,5,6822.63,0.01695,0.02577,30.04,1.171,1165.42,1.6,Sunday,11,2023,45,1,None
2023-11-12,Programmatic Display,2615.35,61024,342,4,8680.91,0.0056,0.0117,7.65,3.319,653.84,1.6,Sunday,11,2023,45,1,None
2023-11-12,YouTube,3143.49,14145,157,2,3636.94,0.0111,0.01274,20.02,1.157,1571.75,1.6,Sunday,11,2023,45,1,None
2023-11-12,Affiliate,1216.38,48655,1516,104,181289.83,0.03116,0.0686,0.8,149.041,11.7,1.6,Sunday,11,2023,45,1,None
2023-11-13,Google Search,8208.06,4012,169,8,18521.44,0.04212,0.04734,48.57,2.256,1026.01,1.6,Monday,11,2023,46,0,None
2023-11-13,Meta Ads,9076.07,17827,399,11,10375.86,0.02238,0.02757,22.75,1.143,825.1,1.6,Monday,11,2023,46,0,None
2023-11-13,Programmatic Display,6081.01,141890,934,11,24338.25,0.00658,0.01178,6.51,4.002,552.82,1.6,Monday,11,2023,46,0,None
